Source_id,Isl_id,RA_1,E_RA,DEC_1,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,RA_max,E_RA_max,DEC_max,E_DEC_max,Maj,E_Maj,Min,E_Min,PA,E_PA,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Resid_Isl_rms,Resid_Isl_mean,S_Code,RA_2,DEC_2,SIDEPROB,FPEAK,FINT,RMS,MAJOR,MINOR,POSANG,FITTED_MAJOR,FITTED_MINOR,FITTED_POSANG,FLDNAME,NSDSS,SDSS_SEP,SDSS_MAG,SDSS_CLASS,NTMASS,TMASS_SEP,TMASS_MAG,YEAR,MJD,MJDRMS,MJDSTART,MJDSTOP,Separation
566,533,21.77498689039375,2.215154060495689E-4,-0.2989388125259127,1.971528091444254E-4,4.3724080881648476E-5,1.3822956979820753E-5,3.707220031667034E-5,7.133047329282095E-6,21.77498689039375,2.215154060495689E-4,-0.2989388125259127,1.971528091444254E-4,0.0026494753754056125,5.274319921107077E-4,0.0024609206214344912,4.5766164398968525E-4,72.72821165830923,109.5184217615502,0.0026494753668275285,5.274319921107077E-4,0.0024604476057760293,4.5766164398968525E-4,72.72992829242264,109.5184217615502,0.0012667490546378376,5.274319921107077E-4,6.409175113342063E-4,4.5766164398968525E-4,77.73745300591007,109.5184217615502,0.0012667473652438963,5.274319921107077E-4,6.407951722996287E-4,4.5766164398968525E-4,77.73916964002348,109.5184217615502,2.9944507014538938E-5,5.890194533993554E-6,6.886765731906053E-6,-2.1293693919233192E-7,2.7271329372524633E-7,-2.1195862132117327E-7,S,21.775017026857707,-0.2985972208948722,0.28139853,0.94,0.5994203,0.10002308,0.0,0.0,96.3,5.14,4.29,177.0,01285-00130Z,0,99.0,99.0,-,0,99.0,99.0,1999.2178,2451258.99686601,1229.0778283237382,2450020.766956019,2452490.979282408,1.2345062142992969
588,555,21.76366489173347,2.5316491547975186E-6,-0.9609084521100181,2.7197573866706646E-6,0.002829632280788862,1.7246391302351135E-5,0.0027170522128074563,6.8867661866534036E-6,21.763998585094786,2.5316491547975186E-6,-0.9612424910072909,2.7197573866706646E-6,0.002434814807350912,6.415616812883581E-6,0.0023440101535505044,5.949655265817334E-6,99.02733182483841,2.810007144963581,0.0024347616635839093,6.415616812883581E-6,0.0023439646193279227,5.949655265817334E-6,99.03266107995178,2.810007144963581,0.0,6.415616812883581E-6,0.0,5.949655265817334E-6,0.0,2.810007144963581,0.0,6.415616812883581E-6,0.0,5.949655265817334E-6,0.0,2.810007144963581,0.003026703339018991,2.134460549021804E-5,6.8867661866534036E-6,-2.1293698182489607E-7,1.606782097951509E-5,1.1310364243399817E-5,M,21.76378307322033,-0.960530570195951,0.014053002,4.26,4.3874817,0.13803841,1.97,0.0,105.4,6.27,5.67,166.1,01285-01050T,1,1.0272796,20.369541,g,0,99.0,99.0,1996.2731,2450183.440501183,631.3933510612503,2450038.7177546304,2452939.728518519,1.4253348767622334
589,556,21.762758135771207,1.0855940554671026E-6,-2.13891782980791,1.0956717815006477E-6,0.006335991316891032,1.1950189841320135E-5,0.006323031442358788,6.888045616004867E-6,21.762758135771207,1.0855940554671026E-6,-2.13891782980791,1.0956717815006477E-6,0.0024029765418215384,2.672928395554124E-6,0.00230508434423515,2.4591803219030373E-6,138.15535788809402,1.0696749342029843,0.002402929255496515,2.672928395554124E-6,0.002304888539962373,2.4591803219030373E-6,138.16718634580366,1.0696749342029843,0.0,2.672928395554124E-6,0.0,2.4591803219030373E-6,0.0,1.0696749342029843,0.0,2.672928395554124E-6,0.0,2.4591803219030373E-6,0.0,1.0696749342029843,0.006307394284990364,1.3977990319115199E-5,6.8867661866534036E-6,-2.1293696761404135E-7,2.545037386880722E-5,2.5826043383858632E-6,S,21.76276708258129,-2.1386639237159266,0.014053002,47.46,48.947838,0.13744442,1.21,0.73,93.0,6.44,5.53,179.7,01285-02230T,1,6.563386,21.77079,g,0,99.0,99.0,1995.9675,2450071.6276041674,0.0,2450071.6276041674,2450071.6295138896,0.9146284259764667
590,557,21.762159182296003,1.567422005865156E-5,-2.1494974336152652,1.4297524777368494E-5,4.1597947881868275E-4,1.4638683073877502E-5,4.1387212509859237E-4,6.886765731906053E-6,21.762500745544102,1.567422005865156E-5,-2.1498388343935693,1.4297524777368494E-5,0.002216649410751072,3.692398811827682E-5,0.002119824401048119,3.3652720951220465E-5,3.827588434454837,15.081054481696242,0.0022164355512243805,3.692398811827682E-5,0.0021198019958704037,3.3652720951220465E-5,3.839452940980081,15.081054481696242,0.0,3.692398811827682E-5,0.0,3.3652720951220465E-5,0.0,15.081054481696242,0.0,3.692398811827682E-5,0.0,3.3652720951220465E-5,0.0,15.081054481696242,4.3836639760048393E-4,1.7172720511651445E-5,6.886765731906053E-6,-2.1293695340318664E-7,6.343997029034654E-6,-1.0724849630605604E-7,M,21.762162610839745,-2.149177719282692,0.014053002,3.06,3.4193594,0.13689916,2.35,1.7,161.3,6.8,5.68,176.7,01285-02230T,0,99.0,99.0,-,0,99.0,99.0,1995.9675,2450071.6276041674,0.0,2450071.6276041674,2450071.6295138896,1.1510376827402304
593,559,21.763137450886514,3.5615615676459884E-6,-1.1498518607132402,3.3951652699735376E-6,0.001869282979529361,1.1582625147571713E-5,0.0019299114546634133,6.830002681686598E-6,21.763137450886514,3.5615615676459884E-6,-1.1498518607132402,3.3951652699735376E-6,0.0023414356272071363,8.386857295263575E-6,0.002286478274887578,7.994973506769973E-6,90.9382645836854,6.102875901779496,0.0023413989082743335,8.386857295263575E-6,0.0022864617357853676,7.994973506769973E-6,90.9446310924468,6.102875901779496,0.0,8.386857295263575E-6,0.0,7.994973506769973E-6,0.0,6.102875901779496,0.0,8.386857295263575E-6,0.0,7.994973506769973E-6,0.0,6.102875901779496,0.0018248794531665752,1.0423445789851786E-5,6.886765731906053E-6,-2.1293693919233192E-7,1.4106438356975559E-5,-4.051033556606853E-6,S,21.763383507153883,-1.1496222229336384,0.14722803,2.66,3.3553529,0.14068079,3.23,2.76,178.1,7.17,6.07,179.6,01285-01050T,0,99.0,99.0,-,0,99.0,99.0,1999.8489,2451489.3374056336,1449.9492758158976,2450038.7177546304,2452939.728518519,1.2115100305683792
606,571,21.759401658128983,6.213797713332965E-6,-1.1270967469082425,5.921737905348128E-6,0.001055414097259409,1.1488219529431704E-5,0.0010993107167774098,6.813534747720618E-6,21.759401658128983,6.213797713332965E-6,-1.1270967469082425,5.921737905348128E-6,0.0023407590116508808,1.4746478517532779E-5,0.00226703335041166,1.3823891529448119E-5,110.89702883166177,7.96766639131464,0.0023407073612028814,1.4746478517532779E-5,0.002267028550790033,1.3823891529448119E-5,110.90319588261406,7.96766639131464,0.0,1.4746478517532779E-5,0.0,1.3823891529448119E-5,0.0,7.96766639131464,0.0,1.4746478517532779E-5,0.0,1.3823891529448119E-5,0.0,7.96766639131464,0.0010539764530510078,1.1896075230432933E-5,6.8867661866534036E-6,-2.1293696761404135E-7,1.7940657926374115E-5,2.466248361088219E-6,S,21.75962007292121,-1.1268611511330997,0.3618152,1.29,1.0047115,0.14707357,0.0,0.0,174.8,6.25,4.28,177.8,01285-01050T,0,99.0,99.0,-,0,99.0,99.0,1999.2971,2451287.9473011345,1435.9490818681836,2450038.7177546304,2452939.728518519,1.156446063525763
684,642,21.729216279735706,3.305372129771413E-5,-0.9579692819153734,1.0852309575751087E-5,0.004839173712155162,7.624210484552307E-5,0.0014774569323151392,6.886765731906053E-6,21.7294363902752,3.305372129771413E-5,-0.9602783860005826,1.0852309575751087E-5,0.007170134706834202,7.796410248093536E-5,0.003210002534746527,2.5160367057307383E-5,3.4720120266408077,0.7943272105712741,0.0071699624711693225,7.796410248093536E-5,0.0032099561541691244,2.5160367057307383E-5,3.4767491339525094,0.7943272105712741,0.006762692492564805,7.796410248093536E-5,0.002218615739494501,2.5160367057307383E-5,3.460416496734497,0.7943272105712741,0.006762529993666425,7.796410248093536E-5,0.002218583700117426,2.5160367057307383E-5,3.4651536040461988,0.7943272105712741,0.00472586263293409,2.1810052069857008E-5,6.886765731906053E-6,-2.1293693919233192E-7,6.021434273861814E-6,-4.633895045458303E-8,M,21.72935379716159,-0.9596416851084973,0.016282696,1.63,3.9450722,0.14241564,9.23,5.09,2.1,11.23,7.42,1.7,01255-01050T,1,7.3591185,21.427973,g,0,99.0,99.0,1996.2637,2450179.9977128436,624.2153562280791,2450038.7177546304,2452939.728518519,6.040965395519969
696,654,21.721314903562405,5.5306818498397E-6,-1.0148468550160719,9.671893027805829E-6,0.0017256488822356897,1.70013407827893E-5,0.0012383019452705155,6.886765731906053E-6,21.721498198915228,5.5306818498397E-6,-1.015236923527636,9.671893027805829E-6,0.003274147981786429,2.336825535494884E-5,0.0022776266714678566,1.192767610023893E-5,74.910484249932,0.8222099422839327,0.003274133102230801,2.336825535494884E-5,0.002277566194172225,1.192767610023893E-5,74.91536268206886,0.8222099422839327,0.0,2.336825535494884E-5,0.0,1.192767610023893E-5,0.0,0.8222099422839327,0.0,2.336825535494884E-5,0.0,1.192767610023893E-5,0.0,0.8222099422839327,0.002144882421197337,2.7361805792074627E-5,6.886765731906053E-6,-2.1293696761404135E-7,9.938131370290648E-6,1.4211895177140832E-5,M,21.72085362673951,-1.014605604741765,0.072347336,1.63,1.5945652,0.15334308,2.26,0.0,77.0,6.05,5.56,43.7,01255-01050T,0,99.0,99.0,-,0,99.0,99.0,1996.8823,2450406.412602489,964.8440240163883,2450038.7177546304,2452939.728518519,1.8737689476671298
708,662,21.719648957664933,9.773830289633492E-7,-1.5712193392997986,1.0698099787517516E-6,0.008597420906319686,3.571662829213039E-5,0.00770359056539477,6.886765731906053E-6,21.720044739937116,9.773830289633492E-7,-1.5715785631934043,1.0698099787517516E-6,0.0026295990918200826,2.542545261626469E-6,0.0024818279849089884,2.275756192334625E-6,72.34691686375245,0.6803600933391121,0.0026295578459572698,2.542545261626469E-6,0.002481823746536243,2.275756192334625E-6,72.3544239389158,0.6803600933391121,0.0012249266581408696,2.542545261626469E-6,7.178926029159275E-4,2.275756192334625E-6,78.51512037126608,0.6803600933391121,0.0012249089970393428,2.542545261626469E-6,7.178904673268101E-4,2.275756192334625E-6,78.52262744642942,0.6803600933391121,0.008864309075158203,1.7199282700933595E-5,6.886765731906053E-6,-2.1293696761404135E-7,7.452711088262731E-6,-4.1321453636555816E-7,M,21.719796654965446,-1.5711027378879587,0.014053002,7.0,7.9955554,0.16660836,2.49,1.85,57.8,6.73,5.87,6.7,01255-01310T,0,99.0,99.0,-,0,99.0,99.0,1997.5481,2450649.5682747923,1163.5194986352844,2450040.7123263893,2452939.728518519,0.6772783844333737
720,672,21.71943157542139,6.276706160877875E-5,-0.29433643392317554,6.306126100355754E-5,1.3741459253453767E-4,1.3421872090240496E-5,1.20502478100484E-4,7.089502075918872E-6,21.71943157542139,6.276706160877875E-5,-0.29433643392317554,6.306126100355754E-5,0.0025823665479755152,1.5595038680704543E-4,0.002441195735201295,1.3991798613982175E-4,136.1938034802516,43.736254632116704,0.0025819980625936653,1.5595038680704543E-4,0.002441083559323015,1.3991798613982175E-4,136.19520840121675,43.736254632116704,0.00108876698907137,1.5595038680704543E-4,6.182679611737013E-4,1.3991798613982175E-4,125.50840413864125,43.736254632116704,0.0010886473696084472,1.5595038680704543E-4,6.182192519480226E-4,1.3991798613982175E-4,125.5098090596064,43.736254632116704,1.2929104243234412E-4,8.329993779427223E-6,6.8867666414007545E-6,-2.1293693919233192E-7,1.2657951629080344E-6,-1.6933705637711682E-7,S,21.719588334195763,-0.2939583218292435,0.014053002,4.28,4.2906203,0.1533474,1.11,0.0,55.6,6.37,5.43,6.0,01255-00130Z,1,0.1477087,21.98402,g,0,99.0,99.0,1999.2173,2451258.8085630154,1229.0268874289377,2450020.766956019,2452490.979282408,1.4735456625392191
740,690,21.710833225561135,7.406642654162631E-7,-1.126673832654998,7.442495931002537E-7,0.009588485772158897,1.7155686111394595E-5,0.009437215671312773,6.8867661866534036E-6,21.71117787199361,7.406642654162631E-7,-1.127017062627158,7.442495931002537E-7,0.002358190109188355,1.7574114077833912E-6,0.0023459323493165,1.7392565739839776E-6,121.13808743220358,5.813957088308006,0.002358145053051541,1.7574114077833912E-6,0.0023459304012701755,1.7392565739839776E-6,121.14329732799246,5.813957088308006,0.0,1.7574114077833912E-6,0.0,1.7392565739839776E-6,0.0,5.813957088308006,0.0,1.7574114077833912E-6,0.0,1.7392565739839776E-6,0.0,5.813957088308006,0.009769935522281295,2.8997975144417878E-5,6.8867661866534036E-6,-2.1293695340318664E-7,1.318297927355161E-5,1.7050782844307832E-5,M,21.71105401282783,-1.126505554409436,0.014053002,9.18,10.279955,0.1564967,2.93,0.74,150.0,6.95,5.57,168.1,01255-01050T,1,1.7499291,20.521431,g,0,99.0,99.0,1999.2622,2451275.2172158025,1434.104221566407,2450038.7177546304,2452939.728518519,0.9992561239464727
823,765,21.6868573724071,1.0007604304765207E-5,-2.1029436050560517,1.0259088342646955E-5,6.288683701294863E-4,1.145785427727282E-5,6.56897017571883E-4,6.808567508230909E-6,21.6868573724071,1.0007604304765207E-5,-2.1029436050560517,1.0259088342646955E-5,0.0023344433723527366,2.456349484386503E-5,0.002266834848549441,2.314355022606434E-5,147.30182780635252,14.475259966591047,0.002334360004890314,2.456349484386503E-5,0.0022667118209700565,2.314355022606434E-5,147.3106721566583,14.475259966591047,0.0,2.456349484386503E-5,0.0,2.314355022606434E-5,0.0,14.475259966591047,0.0,2.456349484386503E-5,0.0,2.314355022606434E-5,0.0,14.475259966591047,6.04666324821038E-4,9.410739016175571E-6,6.8867661866534036E-6,-2.1293698182489607E-7,3.8019554722268367E-6,-1.0539442882873118E-6,S,21.686858067693063,-2.102677791413245,0.014053002,3.53,3.519238,0.13916221,1.75,0.0,92.2,6.07,5.67,176.5,01255-01570T,0,99.0,99.0,-,0,99.0,99.0,1995.9647,2450070.642400619,2.946152316870096,2450060.65769676,2450071.6295138896,0.95693238326457
855,793,21.502476190551143,1.1692466383070789E-7,-1.345486886089853,1.2934317177285976E-7,0.05962926974687486,1.2333861360124683E-5,0.05747551675819295,6.94397415279948E-6,21.502476190551143,1.1692466383070789E-7,-1.345486886089853,1.2934317177285976E-7,0.002467347491368472,3.069784421325952E-7,0.0023240647947771614,2.7265979054503853E-7,15.755170060492567,0.08296672809165528,0.002467347444413687,3.069784421325952E-7,0.002324063434574025,2.7265979054503853E-7,15.75649992331806,0.08296672809165528,6.542666688967958E-4,3.069784421325952E-7,5.2484187894101876E-5,2.7265979054503853E-7,23.07735929302379,0.08296672809165528,6.542666678960792E-4,3.069784421325952E-7,5.2484156265760464E-5,2.7265979054503853E-7,23.078689155849283,0.08296672809165528,6.189388586513119,7.693945592398351E-4,6.886768005642807E-6,-2.1293679708378477E-7,0.0018892687512561679,7.844323408789933E-4,C,21.502625667663015,-1.3452500465419106,0.014053002,53.24,59.92137,0.21758424,2.46,1.71,156.9,6.83,5.7,175.4,01255-01310T,1,0.4816322,11.831754,g,1,0.38183692,11.113,2000.1431,2451596.8844311438,1443.844274830427,2450039.71556713,2452939.728518519,1.0081546685015934
856,793,21.514020700617593,1.890528639467078E-7,-1.3064738685847908,3.945417052218658E-7,0.1669533795758809,3.0207674196075985E-5,0.04999886434495463,6.886768005642807E-6,21.514236071108616,1.890528639467078E-7,-1.306811224647536,3.945417052218658E-7,0.005774427317666819,9.448839099175596E-7,0.0032669264560633506,4.1056586644908685E-7,78.32975372893772,0.014976992027347338,0.00577442481716859,9.448839099175596E-7,0.003266923350820977,4.1056586644908685E-7,78.3313082161531,0.014976992027347338,0.005285669325089631,9.448839099175596E-7,0.002240591234392792,4.1056586644908685E-7,78.53348497506543,0.014976992027347338,0.0052856670124592125,9.448839099175596E-7,0.0022405891150928093,4.1056586644908685E-7,78.53503946228082,0.014976992027347338,6.189388586513119,7.693945592398351E-4,6.886768005642807E-6,-2.1293679708378477E-7,0.0018892687512561679,7.844323408789933E-4,M,21.513492498632505,-1.3061527630722882,0.014053002,29.1,85.97865,0.21511574,9.61,6.73,72.9,11.08,9.22,67.9,01255-01310T,0,99.0,99.0,-,0,99.0,99.0,1999.6521,2451417.526703407,1446.6681147601053,2450039.71556713,2452939.728518519,2.2249080123069502
857,793,21.411373893900574,3.517646542897479E-7,-1.1953610699415016,4.822172651939745E-7,0.029073124344616504,1.5837383361871457E-5,0.020947201866881864,7.273540887626405E-6,21.411373893900574,3.517646542897479E-7,-1.1953610699415016,4.822172651939745E-7,0.0030601921211070196,1.1552299200848133E-6,0.002506806683074496,8.006465657037708E-7,165.223635131486,0.07938928901213457,0.003060179732558674,1.1552299200848133E-6,0.0025068043219610703,8.006465657037708E-7,165.22291635800286,0.07938928901213457,0.001930060910737299,1.1552299200848133E-6,9.302736259381113E-4,8.006465657037708E-7,163.33199055712848,0.07938928901213457,0.0019300533526323469,1.1552299200848133E-6,9.302726267918556E-4,8.006465657037708E-7,163.33127178364535,0.07938928901213457,6.189388586513119,7.693945592398351E-4,6.886768005642807E-6,-2.1293679708378477E-7,0.0018892687512561679,7.844323408789933E-4,C,21.411396538466448,-1.1948583523632212,0.014053002,11.94,16.62816,0.22826524,5.48,1.66,156.4,8.35,5.77,163.3,01255-01050T,2,0.8868506,19.248976,g,0,99.0,99.0,1996.7299,2450350.639597305,896.4806357855095,2450039.71556713,2452939.728518519,1.8116175694230148
858,793,21.51775965739035,6.048967447296039E-7,-1.1950689384694486,5.850442046415142E-7,0.011442515519063317,1.1865510103024029E-5,0.01150837008584873,6.876372158351132E-6,21.51775965739035,6.048967447296039E-7,-1.1950689384694486,5.850442046415142E-7,0.002366986591965846,1.428054449860446E-6,0.00232175298162631,1.3739095733604851E-6,105.13455853673085,1.2650478856015275,0.002366981749885153,1.428054449860446E-6,0.0023217446997614425,1.3739095733604851E-6,105.13605844752732,1.2650478856015275,0.0,1.428054449860446E-6,0.0,1.3739095733604851E-6,0.0,1.2650478856015275,0.0,1.428054449860446E-6,0.0,1.3739095733604851E-6,0.0,1.2650478856015275,6.189388586513119,7.693945592398351E-4,6.886768005642807E-6,-2.1293679708378477E-7,0.0018892687512561679,7.844323408789933E-4,C,21.517792102715028,-1.1948528028345207,0.014053002,7.36,8.043206,0.22267339,2.47,0.0,107.7,6.46,5.85,164.9,01255-01050T,1,0.3970069,22.040325,s,0,99.0,99.0,1997.8475,2450758.8328699498,1251.852876410318,2450039.71556713,2452939.728518519,0.7868026608968743
859,793,21.429235590492866,3.542300892337673E-7,-1.379793404871302,5.279882278771311E-7,0.1373712177938774,3.626606174548383E-5,0.03463977492896954,6.886768005642807E-6,21.42933788936248,3.542300892337673E-7,-1.3803036846917138,5.279882278771311E-7,0.00548546169066067,1.2565637293035791E-6,0.004026011804906771,8.140568080715592E-7,79.04133791724492,0.03551458216180615,0.005485461500348691,1.2565637293035791E-6,0.00402601174554885,8.140568080715592E-7,79.04093830464421,0.03551458216180615,0.00496857216393088,1.2565637293035791E-6,0.003248706869725261,8.140568080715592E-7,79.35925529960885,0.03551458216180615,0.004968571990634883,1.2565637293035791E-6,0.0032487068228732987,8.140568080715592E-7,79.35885568700814,0.03551458216180615,6.189388586513119,7.693945592398351E-4,6.886768005642807E-6,-2.1293679708378477E-7,0.0018892687512561679,7.844323408789933E-4,M,21.428886945383557,-1.3799166716743103,0.014053002,16.88,76.41169,0.22336926,13.03,9.07,81.6,14.11,11.09,80.4,01255-01310T,1,6.103555,23.489325,s,0,99.0,99.0,2000.3735,2451681.202652445,1434.0006460853017,2450039.71556713,2452939.728518519,1.3309177634927847
860,793,21.52115711472425,4.4784370944908467E-7,-1.3092282669365811,5.360778357640343E-7,0.26180812405653614,5.2302948277404186E-5,0.033523211610000506,6.886768005642807E-6,21.521658021060745,4.4784370944908467E-7,-1.309778192677075,5.360778357640343E-7,0.007082349690235171,1.2915083807049747E-6,0.005845708845962756,1.0186947665860106E-6,69.89975475396349,0.04430180679010701,0.007082347118382941,1.2915083807049747E-6,0.0058457022864472005,1.0186947665860106E-6,69.90147554877143,0.04430180679010701,0.0066877163570654,1.2915083807049747E-6,0.0053430485573735835,1.0186947665860106E-6,70.30246035114719,0.04430180679010701,0.0066877138687952715,1.2915083807049747E-6,0.005343042610363926,1.0186947665860106E-6,70.30418114595513,0.04430180679010701,6.189388586513119,7.693945592398351E-4,6.886768005642807E-6,-2.1293679708378477E-7,0.0018892687512561679,7.844323408789933E-4,M,21.521683602994642,-1.3095138564741693,0.014053002,17.82,147.53987,0.21142408,18.86,13.15,62.0,19.69,14.53,60.4,01255-01310T,0,99.0,99.0,-,0,99.0,99.0,1999.7855,2451466.210386687,1448.3003797158635,2450039.71556713,2452939.728518519,2.1558155819902827
861,793,21.444582686690765,2.4774701601820153E-6,-1.3754318507638321,1.259385615846337E-6,0.15297889782525276,5.49364993207059E-5,0.013459673579112073,4.440986387405306E-6,21.444582686690765,2.4774701601820153E-6,-1.3754318507638321,1.259385615846337E-6,0.016747766009243877,6.458257591444549E-6,0.003750954526236071,1.0589443743086274E-6,64.2266956886744,0.024113492472061543,0.016747765949595754,6.458257591444549E-6,0.003750954521441935,1.0589443743086274E-6,64.22666567243905,0.024113492472061543,0.01658398591329255,6.458257591444549E-6,0.0029104093343334417,1.0589443743086274E-6,64.2546420603156,0.024113492472061543,0.01658398585537878,6.458257591444549E-6,0.002910409330826365,1.0589443743086274E-6,64.25461204408026,0.024113492472061543,6.189388586513119,7.693945592398351E-4,6.886768005642807E-6,-2.1293679708378477E-7,0.0018892687512561679,7.844323408789933E-4,C,21.443986786091163,-1.3761027580747986,0.7123953,1.39,7.3645616,0.22321814,20.37,6.08,58.1,21.16,8.64,57.3,01255-01310T,1,2.3205438,22.251389,s,0,99.0,99.0,2000.3502,2451672.6913239113,1435.2513407217577,2450039.71556713,2452939.728518519,3.2300034760994407
