_RAJ2000,_DEJ2000,_r,NVSS,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,S1.4,e_S1.4,l_MajAxis,MajAxis,l_MinAxis,MinAxis,f_resFlux,Source_id,Isl_id,RA,E_RA,DEC,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,RA_max,E_RA_max,DEC_max,E_DEC_max,Maj,E_Maj,Min,E_Min,PA,E_PA,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Separation
21.6159167,-0.7725278,0.604867,012627-004621,01 26 27.82,-00 46 21.1,0.17,2.9,6.5,0.5,<,42.3,<,31.9,,1070,982,21.61587773058389,4.926391173658099E-6,-0.7727918244714832,4.3353865330355375E-6,0.0015890598934311193,1.2325281582202033E-5,0.001532592554231787,6.93634575552669E-6,21.61587773058389,4.926391173658099E-6,-0.7727918244714832,4.3353865330355375E-6,0.002508127193922082,1.1883187751302887E-5,0.0022850274777429986,9.879070133377192E-6,112.92815995784078,2.0583354884981615,0.0025080689489555656,1.1883187751302887E-5,0.0022849450765549616,9.879070133377192E-6,112.93045301415066,2.0583354884981615,0.0,1.1883187751302887E-5,0.0,9.879070133377192E-6,0.0,2.0583354884981615,0.0,1.1883187751302887E-5,0.0,9.879070133377192E-6,0.0,2.0583354884981615,0.003098975477351275,2.1429985095702108E-5,6.8867661866534036E-6,-2.1293698182489607E-7,0.9607836903788344
21.6180417,-0.4849722,0.889405,012628-002905,01 26 28.33,-00 29 05.9,0.05,0.8,32.3,1.4,,21.2,<,24.2,,1059,971,21.617502673436313,1.1107683499360097E-5,-0.48525283282534937,2.334328200792215E-5,0.002683567997064527,3.2704412196782536E-5,0.0012266284927729642,6.886765731906053E-6,21.616798563916625,1.1107683499360097E-5,-0.48588200985081326,2.334328200792215E-5,0.005375709383262139,5.716113785606539E-5,0.002810327227230494,2.0937714544441834E-5,72.85591650701345,0.8307484799411219,0.005375701574841554,5.716113785606539E-5,0.0028099813266378245,2.0937714544441834E-5,72.85737005442346,0.8307484799411219,0.004845102706404594,5.716113785606539E-5,0.0015038307402485446,2.0937714544441834E-5,73.13516777835069,0.8307484799411219,0.00484509628649715,5.716113785606539E-5,0.0015036454543471195,2.0937714544441834E-5,73.1366213257607,0.8307484799411219,0.002888892452193768,1.9882994198795376E-5,6.886765731906053E-6,-2.1293693919233192E-7,2.1876734990334525
21.6183333,-1.0717778,0.316275,012628-010418,01 26 28.40,-01 04 18.4,0.09,2.5,18.1,1.3,,55.6,<,23.0,,1054,969,21.61689384009224,5.367401492303167E-6,-1.074064425593426,1.6463399099054713E-6,0.0199405453673787,4.611977775842716E-5,0.0053744905168174985,6.8867666414007545E-6,21.616845515670708,5.367401492303167E-6,-1.0766356748189352,1.6463399099054713E-6,0.007683429624239966,1.2835669511218458E-5,0.002884506341698264,3.1664557481106963E-6,10.356317226534532,0.10354270496498948,0.007683348453237496,1.2835669511218458E-5,0.0028844846873431595,3.1664557481106963E-6,10.359523254030535,0.10354270496498948,0.007304840993441982,1.2835669511218458E-5,0.0017135662182047253,3.1664557481106963E-6,10.387062725487958,0.10354270496498948,0.007304763892370446,1.2835669511218458E-5,0.0017135533379807996,3.1664557481106963E-6,10.39026875298396,0.10354270496498948,0.026559849193303415,4.2485548173097664E-5,6.8867666414007545E-6,-2.1293698182489607E-7,9.726647676858313
21.6591667,-0.4753056,0.905065,012638-002831,01 26 38.20,-00 28 31.1,0.26,4.1,4.2,0.5,<,44.3,<,41.1,,936,858,21.661415000858028,1.1546394623548637E-4,-0.47636822706401777,4.792677034272207E-5,3.419398754897329E-4,2.2717558196031775E-5,1.4775582278526604E-4,7.085010299372047E-6,21.661415000858028,1.1546394623548637E-4,-0.47636822706401777,4.792677034272207E-5,0.004783873208783633,2.7416927013189656E-4,0.0026741356068572387,1.0728427608162761E-4,82.02533340987439,4.726434963161052,0.004783867418631535,2.7416927013189656E-4,0.002673792440740689,1.0728427608162761E-4,82.02712533889829,4.726434963161052,0.004182004531902986,2.7416927013189656E-4,0.0012196574097420685,1.0728427608162761E-4,82.25797413591255,4.726434963161052,0.004181999038510508,2.7416927013189656E-4,0.0012195010197222406,1.0728427608162761E-4,82.25976606493644,4.726434963161052,3.4047730094243753E-4,1.2086424599458258E-5,6.8867661866534036E-6,-2.1293696761404135E-7,8.952125429716851
21.6697917,-2.4593889,1.104455,012640-022733,01 26 40.75,-02 27 33.8,0.03,0.6,196.7,5.9,<,18.3,<,14.2,S*,909,830,21.66996281409938,1.6516133565831724E-6,-2.459322894721545,1.548231217545986E-6,0.0044693263717752885,1.8023689517230293E-5,0.004366972120604201,6.8867661866534036E-6,21.670298724569786,1.6516133565831724E-6,-2.4596674826845,1.548231217545986E-6,0.0024328103498993284,4.053192034492869E-6,0.0022490497371656323,3.462631659291777E-6,147.19604160086746,0.8583195982941361,0.0024325779820063695,4.053192034492869E-6,0.002248843118173048,3.462631659291777E-6,147.20566004449404,0.8583195982941361,0.0,4.053192034492869E-6,0.0,3.462631659291777E-6,0.0,0.8583195982941361,0.0,4.053192034492869E-6,0.0,3.462631659291777E-6,0.0,0.8583195982941361,0.004410856567059271,1.2347985474287408E-5,6.8867661866534036E-6,-2.1293696761404135E-7,0.6597221515793661
21.6717917,-2.3834167,1.029711,012641-022300,01 26 41.23,-02 23 00.3,0.3,5.7,10.2,1.4,,74.8,<,41.5,,914,835,21.670393920594964,1.595516529569777E-4,-2.3864323955915876,1.8111903713615479E-4,8.94207471816452E-5,1.7176167681412917E-5,5.780144543064177E-5,7.255944254555551E-6,21.670393920594964,1.595516529569777E-4,-2.3864323955915876,1.8111903713615479E-4,0.0034786845430151902,5.0062057379621E-4,0.002458428021927334,2.6919954716814605E-4,38.386507567938466,17.72032570657287,0.0034782227338172275,5.0062057379621E-4,0.002458350981908945,2.6919954716814605E-4,38.395858818307715,17.72032570657287,0.0025524739727678103,5.0062057379621E-4,7.549003777680491E-4,2.6919954716814605E-4,39.69359219809515,17.72032570657287,0.002552142763402696,5.0062057379621E-4,7.548744607594817E-4,2.6919954716814605E-4,39.7029434484644,17.72032570657287,2.8164605346197804E-4,1.7670584135386412E-5,6.8867661866534036E-6,-2.129369249814772E-7,11.964151383002003
21.6787083,-2.4306389,1.07743,012642-022550,01 26 42.89,-02 25 50.3,0.33,5.1,3.3,0.4,<,51.9,<,47.1,,874,800,21.678735130172967,1.695926749257565E-4,-2.43214548728292,1.1695003887987475E-4,6.465215473727722E-5,1.377310041283668E-5,5.490304714953704E-5,7.075721104803089E-6,21.678735130172967,1.695926749257565E-4,-2.43214548728292,1.1695003887987475E-4,0.002844247656291753,4.0513718985609587E-4,0.0022887513387353665,2.6687778593782524E-4,102.84309929029318,26.783109608192287,0.0028442476230272425,4.0513718985609587E-4,0.002288341478655372,2.6687778593782524E-4,102.85298371337876,26.783109608192287,0.0,4.0513718985609587E-4,0.0,2.6687778593782524E-4,0.0,26.783109608192287,0.0,4.0513718985609587E-4,0.0,2.6687778593782524E-4,0.0,26.783109608192287,5.330008796720617E-5,6.82374798519437E-6,6.8867666414007545E-6,-2.1293693919233192E-7,5.424572655603023
21.6874167,-2.1008889,0.755885,012644-020603,01 26 44.98,-02 06 03.2,0.29,6.9,3.9,0.5,<,74.4,<,43.7,,823,765,21.6868573724071,1.0007604304765207E-5,-2.1029436050560517,1.0259088342646955E-5,6.288683701294863E-4,1.145785427727282E-5,6.56897017571883E-4,6.808567508230909E-6,21.6868573724071,1.0007604304765207E-5,-2.1029436050560517,1.0259088342646955E-5,0.0023344433723527366,2.456349484386503E-5,0.002266834848549441,2.314355022606434E-5,147.30182780635252,14.475259966591047,0.002334360004890314,2.456349484386503E-5,0.0022667118209700565,2.314355022606434E-5,147.3106721566583,14.475259966591047,0.0,2.456349484386503E-5,0.0,2.314355022606434E-5,0.0,14.475259966591047,0.0,2.456349484386503E-5,0.0,2.314355022606434E-5,0.0,14.475259966591047,6.04666324821038E-4,9.410739016175571E-6,6.8867661866534036E-6,-2.1293698182489607E-7,7.665751256887941
21.7109583,-1.1269444,0.316162,012650-010737,01 26 50.63,-01 07 37.0,0.17,4.0,6.9,0.5,<,60.8,<,34.6,,740,690,21.710833225561135,7.406642654162631E-7,-1.126673832654998,7.442495931002537E-7,0.009588485772158897,1.7155686111394595E-5,0.009437215671312773,6.8867661866534036E-6,21.71117787199361,7.406642654162631E-7,-1.127017062627158,7.442495931002537E-7,0.002358190109188355,1.7574114077833912E-6,0.0023459323493165,1.7392565739839776E-6,121.13808743220358,5.813957088308006,0.002358145053051541,1.7574114077833912E-6,0.0023459304012701755,1.7392565739839776E-6,121.14329732799246,5.813957088308006,0.0,1.7574114077833912E-6,0.0,1.7392565739839776E-6,0.0,5.813957088308006,0.0,1.7574114077833912E-6,0.0,1.7392565739839776E-6,0.0,5.813957088308006,0.009769935522281295,2.8997975144417878E-5,6.8867661866534036E-6,-2.1293695340318664E-7,1.073043115613673
21.71775,-1.5723611,0.29519,012652-013420,01 26 52.26,-01 34 20.5,0.2,2.9,9.2,1.1,,38.7,<,37.8,,708,662,21.719648957664933,9.773830289633492E-7,-1.5712193392997986,1.0698099787517516E-6,0.008597420906319686,3.571662829213039E-5,0.00770359056539477,6.886765731906053E-6,21.720044739937116,9.773830289633492E-7,-1.5715785631934043,1.0698099787517516E-6,0.0026295990918200826,2.542545261626469E-6,0.0024818279849089884,2.275756192334625E-6,72.34691686375245,0.6803600933391121,0.0026295578459572698,2.542545261626469E-6,0.002481823746536243,2.275756192334625E-6,72.3544239389158,0.6803600933391121,0.0012249266581408696,2.542545261626469E-6,7.178926029159275E-4,2.275756192334625E-6,78.51512037126608,0.6803600933391121,0.0012249089970393428,2.542545261626469E-6,7.178904673268101E-4,2.275756192334625E-6,78.52262744642942,0.6803600933391121,0.008864309075158203,1.7199282700933595E-5,6.886765731906053E-6,-2.1293696761404135E-7,7.974584764338431
21.72,-0.2945833,1.093884,012652-001740,01 26 52.80,-00 17 40.5,0.2,3.2,5.3,0.5,<,37.3,<,35.3,,720,672,21.71943157542139,6.276706160877875E-5,-0.29433643392317554,6.306126100355754E-5,1.3741459253453767E-4,1.3421872090240496E-5,1.20502478100484E-4,7.089502075918872E-6,21.71943157542139,6.276706160877875E-5,-0.29433643392317554,6.306126100355754E-5,0.0025823665479755152,1.5595038680704543E-4,0.002441195735201295,1.3991798613982175E-4,136.1938034802516,43.736254632116704,0.0025819980625936653,1.5595038680704543E-4,0.002441083559323015,1.3991798613982175E-4,136.19520840121675,43.736254632116704,0.00108876698907137,1.5595038680704543E-4,6.182679611737013E-4,1.3991798613982175E-4,125.50840413864125,43.736254632116704,0.0010886473696084472,1.5595038680704543E-4,6.182192519480226E-4,1.3991798613982175E-4,125.5098090596064,43.736254632116704,1.2929104243234412E-4,8.329993779427223E-6,6.8867666414007545E-6,-2.1293693919233192E-7,2.2309569975257593
21.7206667,-1.7960833,0.479812,012652-014745,01 26 52.96,-01 47 45.9,1.18,14.8,3.6,0.8,<,179.0,<,104.0,S*,705,659,21.721215689734247,1.5912775205048112E-5,-1.793310570448094,1.3387804922993824E-5,0.0011157450242605621,1.8580773973038608E-5,6.616873622783614E-4,7.447033123025843E-6,21.721215689734247,1.5912775205048112E-5,-1.793310570448094,1.3387804922993824E-5,0.0032112857446811604,3.7530102487647236E-5,0.002902361766019883,3.145658957752881E-5,95.82467645011654,4.785703772128014,0.0032112596190267766,3.7530102487647236E-5,0.002902273805356676,3.145658957752881E-5,95.83329364758868,4.785703772128014,0.002220529877459654,3.7530102487647236E-5,0.0016572932136126469,3.145658957752881E-5,95.72284111537692,4.785703772128014,0.0022205116882384303,3.7530102487647236E-5,0.0016572430794690438,3.145658957752881E-5,95.73145831284906,4.785703772128014,0.0011306545685160576,1.2676348928278012E-5,6.8867661866534036E-6,-2.1293696761404135E-7,10.175413394668203
21.7296667,-0.9580556,0.466563,012655-005729,01 26 55.12,-00 57 29.0,0.2,3.3,5.5,0.5,<,41.7,<,34.9,,684,642,21.729216279735706,3.305372129771413E-5,-0.9579692819153734,1.0852309575751087E-5,0.004839173712155162,7.624210484552307E-5,0.0014774569323151392,6.886765731906053E-6,21.7294363902752,3.305372129771413E-5,-0.9602783860005826,1.0852309575751087E-5,0.007170134706834202,7.796410248093536E-5,0.003210002534746527,2.5160367057307383E-5,3.4720120266408077,0.7943272105712741,0.0071699624711693225,7.796410248093536E-5,0.0032099561541691244,2.5160367057307383E-5,3.4767491339525094,0.7943272105712741,0.006762692492564805,7.796410248093536E-5,0.002218615739494501,2.5160367057307383E-5,3.460416496734497,0.7943272105712741,0.006762529993666425,7.796410248093536E-5,0.002218583700117426,2.5160367057307383E-5,3.4651536040461988,0.7943272105712741,0.00472586263293409,2.1810052069857008E-5,6.886765731906053E-6,-2.1293693919233192E-7,1.6507973088069787
21.76275,-2.1389167,0.813432,012703-020820,01 27 03.06,-02 08 20.1,0.04,0.6,48.5,1.5,<,20.4,<,14.9,,589,556,21.762758135771207,1.0855940554671026E-6,-2.13891782980791,1.0956717815006477E-6,0.006335991316891032,1.1950189841320135E-5,0.006323031442358788,6.888045616004867E-6,21.762758135771207,1.0855940554671026E-6,-2.13891782980791,1.0956717815006477E-6,0.0024029765418215384,2.672928395554124E-6,0.00230508434423515,2.4591803219030373E-6,138.15535788809402,1.0696749342029843,0.002402929255496515,2.672928395554124E-6,0.002304888539962373,2.4591803219030373E-6,138.16718634580366,1.0696749342029843,0.0,2.672928395554124E-6,0.0,2.4591803219030373E-6,0.0,1.0696749342029843,0.0,2.672928395554124E-6,0.0,2.4591803219030373E-6,0.0,1.0696749342029843,0.006307394284990364,1.3977990319115199E-5,6.8867661866534036E-6,-2.1293696761404135E-7,0.029549627498839947
21.7640833,-1.1479167,0.33907,012703-010852,01 27 03.38,-01 08 52.5,0.4,9.5,3.9,0.6,<,99.0,<,59.5,,593,559,21.763137450886514,3.5615615676459884E-6,-1.1498518607132402,3.3951652699735376E-6,0.001869282979529361,1.1582625147571713E-5,0.0019299114546634133,6.830002681686598E-6,21.763137450886514,3.5615615676459884E-6,-1.1498518607132402,3.3951652699735376E-6,0.0023414356272071363,8.386857295263575E-6,0.002286478274887578,7.994973506769973E-6,90.9382645836854,6.102875901779496,0.0023413989082743335,8.386857295263575E-6,0.0022864617357853676,7.994973506769973E-6,90.9446310924468,6.102875901779496,0.0,8.386857295263575E-6,0.0,7.994973506769973E-6,0.0,6.102875901779496,0.0,8.386857295263575E-6,0.0,7.994973506769973E-6,0.0,6.102875901779496,0.0018248794531665752,1.0423445789851786E-5,6.886765731906053E-6,-2.1293693919233192E-7,7.753900154559286
21.7648333,-0.9606111,0.482284,012703-005738,01 27 03.56,-00 57 38.2,0.23,3.7,4.9,0.5,<,42.5,<,40.1,,588,555,21.76366489173347,2.5316491547975186E-6,-0.9609084521100181,2.7197573866706646E-6,0.002829632280788862,1.7246391302351135E-5,0.0027170522128074563,6.8867661866534036E-6,21.763998585094786,2.5316491547975186E-6,-0.9612424910072909,2.7197573866706646E-6,0.002434814807350912,6.415616812883581E-6,0.0023440101535505044,5.949655265817334E-6,99.02733182483841,2.810007144963581,0.0024347616635839093,6.415616812883581E-6,0.0023439646193279227,5.949655265817334E-6,99.03266107995178,2.810007144963581,0.0,6.415616812883581E-6,0.0,5.949655265817334E-6,0.0,2.810007144963581,0.0,6.415616812883581E-6,0.0,5.949655265817334E-6,0.0,2.810007144963581,0.003026703339018991,2.134460549021804E-5,6.8867661866534036E-6,-2.1293698182489607E-7,4.339773242472739
21.794375,-0.8776667,0.568441,012710-005239,01 27 10.65,-00 52 39.6,0.24,5.8,5.4,0.6,<,75.5,<,41.8,,497,468,21.7924333461833,1.1528989150586897E-5,-0.8760305811852354,1.3078150127626841E-5,0.0016203709581098838,3.0536039898908505E-5,8.816780617562007E-4,6.8867661866534036E-6,21.792647433692675,1.1528989150586897E-5,-0.876277193817222,1.3078150127626841E-5,0.0036862425652537576,3.5649747402639646E-5,0.002662952932883176,2.036131764440435E-5,127.84905191332595,1.29591460972227,0.0036860545877236243,3.5649747402639646E-5,0.002662939827218731,2.036131764440435E-5,127.85435020544222,1.29591460972227,0.0028500061287684126,3.5649747402639646E-5,0.0012240472117864068,2.036131764440435E-5,126.68600204479496,1.29591460972227,0.002849862681145482,3.5649747402639646E-5,0.0012240403774714259,2.036131764440435E-5,126.69130033691124,1.29591460972227,0.0026234885180217633,2.8248382960950266E-5,6.8867661866534036E-6,-2.1293696761404135E-7,9.140045817246465
21.794875,-2.2062222,0.887483,012710-021222,01 27 10.77,-02 12 22.4,0.12,1.9,9.1,0.5,<,30.3,<,27.2,,513,482,21.793624400028953,2.2850084725016722E-5,-2.205582525788965,4.808301596938361E-5,0.0012199828461689722,4.929525440003635E-5,5.997913982324284E-4,6.8867661866534036E-6,21.794930938712287,2.2850084725016722E-5,-2.206029604119982,4.808301596938361E-5,0.006451647592596339,1.1973812724307819E-4,0.002915144028945003,3.712659138210762E-5,109.99351867295213,1.2967767956010432,0.0064516458780611245,1.1973812724307819E-4,0.002914783418246996,3.712659138210762E-5,110.00690374859502,1.2967767956010432,0.006018542292895123,1.1973812724307819E-4,0.0016850264593003502,3.712659138210762E-5,109.86737163608093,1.2967767956010432,0.006018540538446379,1.1973812724307819E-4,0.001684818060880256,3.712659138210762E-5,109.88075671172382,1.2967767956010432,0.001275825340447917,2.682260626975438E-5,6.8867661866534036E-6,-2.1293693919233192E-7,5.053951593437142
21.7957083,-1.8650833,0.576253,012710-015154,01 27 10.97,-01 51 54.3,0.08,1.2,15.9,0.7,<,28.2,<,26.5,,508,477,21.795797412819795,4.007169885015058E-6,-1.8650957620780917,2.470338505820239E-6,0.005948752139511281,4.314628297948256E-5,0.003931230791894537,6.8867661866534036E-6,21.796414597991532,4.007169885015058E-6,-1.865487503086249,2.470338505820239E-6,0.004635780740723614,9.840624285114882E-6,0.0030489906155568955,5.103249022599387E-6,19.370315147931407,0.2390323249077314,0.0046355430039478895,9.840624285114882E-6,0.003048977715331217,5.103249022599387E-6,19.3817044778974,0.2390323249077314,0.003978887383084712,9.840624285114882E-6,0.0019739263595501258,5.103249022599387E-6,19.709717890270795,0.2390323249077314,0.003978682646368651,9.840624285114882E-6,0.001973918349253976,5.103249022599387E-6,19.72110722023679,0.2390323249077314,0.005883916759691095,2.1151243607614578E-5,6.8867661866534036E-6,-2.129369249814772E-7,0.32375963872149377
21.8049167,-2.1319444,0.821229,012713-020755,01 27 13.18,-02 07 55.0,0.15,2.8,7.6,0.5,<,47.4,<,28.9,,479,452,21.80610918236613,2.560273611697756E-5,-2.1311382340988936,1.9372082542521456E-5,0.0011786678639046002,5.0316510375542465E-5,6.12519414609691E-4,6.8867661866534036E-6,21.80630695649382,2.560273611697756E-5,-2.1317717957755526,1.9372082542521456E-5,0.0050575953617678195,6.998373478433904E-5,0.002853342982452442,2.8602832025695724E-5,33.79215880549646,1.1916101157622576,0.005057064368780893,6.998373478433904E-5,0.0028533364457184844,2.8602832025695724E-5,33.80555630581779,1.1916101157622576,0.004468826692205356,6.998373478433904E-5,0.0016404144768409018,2.8602832025695724E-5,34.204973010222474,1.1916101157622576,0.0044683585361009765,6.998373478433904E-5,0.0016404103435763324,2.8602832025695724E-5,34.2183705105438,1.1916101157622576,0.0014533901344938051,2.8425589923921402E-5,6.8867661866534036E-6,-2.1293696761404135E-7,5.179436073320162
21.8050417,-0.7555556,0.681084,012713-004520,01 27 13.21,-00 45 20.0,0.15,2.4,7.5,0.5,<,36.5,<,29.6,,490,461,21.80509318685828,4.583604478317197E-5,-0.755195858047391,2.0533276474560037E-5,0.0016781946475164834,2.4939445951838682E-5,7.489012538633467E-4,6.886765731906053E-6,21.805965158686885,4.583604478317197E-5,-0.7571192394663085,2.0533276474560037E-5,0.00527241936173754,1.1382120668975194E-4,0.002416670887615901,3.213669389571337E-5,160.67405968678057,1.3641564934620678,0.005272023740079403,1.1382120668975194E-4,0.002416664219872137,3.213669389571337E-5,160.67879398588389,1.3641564934620678,0.004708689148074885,1.1382120668975194E-4,6.386139453630967E-4,3.213669389571337E-5,160.3815218510089,1.3641564934620678,0.004708335144021409,1.1382120668975194E-4,6.386122760673501E-4,3.213669389571337E-5,160.38625615011222,1.3641564934620678,0.0016354620226970563,1.575876872462396E-5,6.886765731906053E-6,-2.1293693919233192E-7,1.3082655004630337
21.8071667,-2.2236111,0.907946,012713-021325,01 27 13.72,-02 13 25.0,0.2,3.8,5.5,0.5,<,51.0,<,34.8,,476,449,21.806594243050863,1.5353714655068395E-4,-2.221150448355071,1.547054516027596E-4,2.19588728601216E-4,2.5502330501045477E-5,8.303876917279653E-5,7.241418858358012E-6,21.806594243050863,1.5353714655068395E-4,-2.221150448355071,1.547054516027596E-4,0.004636378849731555,4.498840801752742E-4,0.0031528846941656107,2.470995236881042E-4,135.38609094009618,11.798857690222032,0.004636291954244043,4.498840801752742E-4,0.0031525359380514947,2.470995236881042E-4,135.4000731811754,11.798857690222032,0.003999060098243022,4.498840801752742E-4,0.0020939180115606953,2.470995236881042E-4,134.6669334324116,11.798857690222032,0.00399898966045218,4.498840801752742E-4,0.0020936840309107832,2.470995236881042E-4,134.68091567349083,11.798857690222032,0.0010012450004366193,3.116798239203312E-5,6.8867661866534036E-6,-2.1293696761404135E-7,9.094558160154728
21.8085417,-0.5713056,0.851666,012714-003416,01 27 14.05,-00 34 16.7,0.5,6.0,9.1,1.6,,72.9,<,80.4,S*,473,448,21.810957202746724,1.278136749718137E-5,-0.5702717512012936,1.2565114756049826E-5,5.309023976081579E-4,1.1792129678757036E-5,5.375755477158054E-4,6.864765064227408E-6,21.810957202746724,1.278136749718137E-5,-0.5702717512012936,1.2565114756049826E-5,0.0023550639905055566,3.0317218315627272E-5,0.002318064932680495,2.9363735646841895E-5,61.19373478898667,32.68494117920075,0.0023550623886079655,3.0317218315627272E-5,0.002317791925076621,2.9363735646841895E-5,61.197368076458815,32.68494117920075,0.0,3.0317218315627272E-5,0.0,2.9363735646841895E-5,0.0,32.68494117920075,0.0,3.0317218315627272E-5,0.0,2.9363735646841895E-5,0.0,32.68494117920075,5.299896451580943E-4,9.74438661836456E-6,6.886765731906053E-6,-2.1293693919233192E-7,9.458425606908248
21.8195833,-2.0692778,0.769086,012716-020409,01 27 16.70,-02 04 09.4,0.07,1.2,19.2,1.1,,24.9,<,27.6,,450,426,21.81782522499127,1.4768702871739421E-5,-2.0706068346926383,1.946299507790392E-5,0.001520052679440512,2.7423160202601356E-5,6.900496439808805E-4,6.8867661866534036E-6,21.817892893489553,1.4768702871739421E-5,-2.0710777332360863,1.946299507790392E-5,0.0037573559689834356,4.628650968701297E-5,0.0031230882026400224,3.417018666130479E-5,78.02378395973236,2.8679301474503167,0.0037572081126568827,4.628650968701297E-5,0.003122913868306186,3.417018666130479E-5,78.03722418849787,2.8679301474503167,0.0029515954336524486,4.628650968701297E-5,0.0020248855111418824,3.417018666130479E-5,79.05212668077559,2.8679301474503167,0.00295148423388198,4.628650968701297E-5,0.002024769085061283,3.417018666130479E-5,79.0655669095411,2.8679301474503167,0.0034145782053854185,2.0088568488950306E-5,6.8867661866534036E-6,-2.1293693919233192E-7,7.930734316566906
21.823375,-2.0406111,0.744621,012717-020226,01 27 17.61,-02 02 26.2,0.19,3.8,9.0,1.1,,48.3,<,32.3,,446,423,21.824860981643226,5.644795755767069E-6,-2.0397760470145103,5.619920431880494E-6,0.0013796615546120014,1.2645550383499139E-5,0.001293111760033585,6.977198237087167E-6,21.824860981643226,5.644795755767069E-6,-2.0397760470145103,5.619920431880494E-6,0.0025687585479885235,1.4635535933659449E-5,0.002295904384958635,1.1731632614013015E-5,134.39892958597628,2.0436553507883,0.0025687435121403293,1.4635535933659449E-5,0.0022957121903331283,1.1731632614013015E-5,134.41242009283252,2.0436553507883,0.0010551307992411646,1.4635535933659449E-5,0.0,1.1731632614013015E-5,128.49972222004166,2.0436553507883,0.0010551285312013863,1.4635535933659449E-5,0.0,1.1731632614013015E-5,128.5132127268979,2.0436553507883,0.0013638439095070424,1.1346120960053296E-5,6.8867661866534036E-6,-2.1293696761404135E-7,6.1333861830990895
21.843375,-2.416,1.101828,012722-022457,01 27 22.41,-02 24 57.6,0.1,1.4,15.6,1.0,,27.6,<,30.5,,413,391,21.84242371033837,7.629667511481913E-5,-2.4151383034988534,7.923732915697056E-5,1.2467532394480222E-4,1.4167608486219297E-5,1.0268315948816801E-4,7.157356684726743E-6,21.84242371033837,7.629667511481913E-5,-2.4151383034988534,7.923732915697056E-5,0.0027585207966474047,2.0352807217996775E-4,0.0024332623454881726,1.6023144474742296E-4,139.60297989247158,24.01351550407228,0.0027583995581638376,2.0352807217996775E-4,0.002432908575204351,1.6023144474742296E-4,139.61969349485673,24.01351550407228,0.0014473803999122392,2.0352807217996775E-4,6.122874812843367E-4,1.6023144474742296E-4,134.66051987405083,24.01351550407228,0.0014473355595155254,2.0352807217996775E-4,6.121905225852521E-4,1.6023144474742296E-4,134.677233476436,24.01351550407228,2.924643380238918E-4,1.2273821471094655E-5,6.886765731906053E-6,-2.1293696761404135E-7,4.618486202814318
21.8607083,-2.0279444,0.750116,012726-020140,01 27 26.57,-02 01 40.6,0.04,0.7,32.6,1.1,<,22.5,<,17.8,,371,350,21.86060103903468,3.1531033528330216E-6,-2.0283400922657036,5.120778843731242E-6,0.006244181585024562,4.5340368136730873E-5,0.003109454837885751,6.8867661866534036E-6,21.861166030612615,3.1531033528330216E-6,-2.028880490219832,5.120778843731242E-6,0.004727198888492187,1.2716935447795376E-5,0.002998264085028337,6.230390967583651E-6,68.6196056101587,0.28171994526163624,0.004726917831126253,1.2716935447795376E-5,0.0029981677537095366,6.230390967583651E-6,68.63428539864094,0.28171994526163624,0.004111778006924105,1.2716935447795376E-5,0.001835754644846172,6.230390967583651E-6,69.11810431062946,0.28171994526163624,0.004111536675049575,1.2716935447795376E-5,0.0018356942641206083,6.230390967583651E-6,69.1327840991117,0.28171994526163624,0.006179257643993619,1.9997463412206126E-5,6.8867661866534036E-6,-2.1293693919233192E-7,1.4758369995265874
21.8665,-2.4056944,1.099392,012727-022420,01 27 27.96,-02 24 20.5,0.05,0.7,46.0,2.1,,36.6,,17.6,,358,337,21.866661116007524,1.1972619158177558E-4,-2.406131186208276,2.5891286673099414E-4,0.0010117550129308864,6.098722156163442E-5,1.3258073776061132E-4,6.8867661866534036E-6,21.87050109492724,1.1972619158177558E-4,-2.407703777445617,2.5891286673099414E-4,0.009038606547696884,6.444078975896957E-4,0.0035714281959240888,1.8960708065141215E-4,109.78525507562483,5.098301517655358,0.009038603674194512,6.444078975896957E-4,0.0035707525837113995,1.8960708065141215E-4,109.80292394560979,5.098301517655358,0.008734754574299312,6.444078975896957E-4,0.002663676604068258,1.8960708065141215E-4,109.72515745480311,5.098301517655358,0.00873475165429042,6.444078975896957E-4,0.002663172756528376,1.8960708065141215E-4,109.74282632478807,5.098301517655358,8.453465010512222E-4,2.437969997670247E-5,6.8867661866534036E-6,-2.1293695340318664E-7,1.6758176532914346
